Date,Disease,Frequency,Average Age,StdDev Age,Subdistrict
2018-05-21,J18.0,1,2.0,0.0,2
2018-05-22,J18.0,4,15.5,22.276669409945463,6
2018-05-24,J18.0,1,1.0,0.0,3
2018-05-25,J18.0,1,76.0,0.0,4
2018-05-26,J18.0,1,1.0,0.0,1
2018-05-28,J18.0,3,43.0,20.06655592438988,4
2018-05-29,J18.0,1,2.0,0.0,4
2018-05-30,J18.0,1,1.0,0.0,1
2018-05-31,J18.0,1,1.0,0.0,7
2018-06-04,J18.0,2,1.5,1.5,6
2018-06-05,J18.0,1,74.0,0.0,3
2018-06-07,J18.0,1,3.0,0.0,2
2018-06-10,J18.0,3,1.3333333333333333,0.4714045207910317,6
2018-06-11,J18.0,2,54.0,17.0,3
2018-06-13,J18.0,1,30.0,0.0,5
2018-06-15,J18.0,2,1.0,0.0,3
2018-06-18,J18.0,1,1.0,0.0,6
2018-06-19,J18.0,1,34.0,0.0,3
2018-06-21,J18.0,2,27.0,26.0,4
2018-06-22,J18.0,1,0.0,0.0,6
2018-06-23,J18.0,1,7.0,0.0,1
2018-06-24,J18.0,1,70.0,0.0,3
2018-06-25,J18.0,3,4.666666666666667,2.0548046676563256,6
2018-06-26,J18.0,1,0.0,0.0,6
2018-06-27,J18.0,1,60.0,0.0,2
2018-06-28,J18.0,1,1.0,0.0,3
2018-06-30,J18.0,1,0.0,0.0,3
2018-07-01,J18.0,1,0.0,0.0,3
2018-07-02,J18.0,1,0.0,0.0,4
2018-07-03,J18.0,1,76.0,0.0,5
2018-07-04,J18.0,3,35.666666666666664,27.764885897278397,6
2018-07-06,J18.0,3,34.0,17.72004514666935,4
2018-07-07,J18.0,1,63.0,0.0,4
2018-07-09,J18.0,1,1.0,0.0,3
2018-07-10,J18.0,1,0.0,0.0,4
2018-07-12,J18.0,1,0.0,0.0,4
2018-07-13,J18.0,2,0.5,0.5,4
2018-07-16,J18.0,2,36.0,34.0,2
2018-07-17,J18.0,1,6.0,0.0,6
2018-07-18,J18.0,1,0.0,0.0,5
2018-07-20,J18.0,2,0.0,0.0,5
2018-07-21,J18.0,1,62.0,0.0,3
2018-07-22,J18.0,1,3.0,0.0,7
2018-07-23,J18.0,2,1.0,0.0,6
2018-07-24,J18.0,3,17.666666666666668,22.866763848189994,3
2018-07-25,J18.0,2,1.5,0.5,6
2018-07-28,J18.0,1,2.0,0.0,4
2018-08-02,J18.0,2,34.5,33.5,2
2018-08-03,J18.0,1,0.0,0.0,7
2018-08-05,J18.0,2,55.5,20.5,4
2018-08-06,J18.0,2,38.5,7.5,4
2018-08-07,J18.0,1,7.0,0.0,4
2018-08-08,J18.0,1,2.0,0.0,6
2018-08-09,J18.0,1,44.0,0.0,5
2018-08-10,J18.0,1,0.0,0.0,6
2018-08-13,J18.0,1,27.0,0.0,5
2018-08-15,J18.0,1,55.0,0.0,3
2018-08-17,J18.0,1,76.0,0.0,3
2018-08-21,J18.0,1,6.0,0.0,5
2018-08-22,J18.0,2,29.5,28.5,2
2018-08-23,J18.0,1,41.0,0.0,7
2018-08-24,J18.0,2,37.5,37.5,3
2018-08-25,J18.0,1,61.0,0.0,4
2018-08-26,J18.0,2,33.5,30.5,4
2018-08-27,J18.0,1,0.0,0.0,2
2018-08-28,J18.0,2,2.0,1.0,4
2018-08-30,J18.0,2,36.0,36.0,6
2018-08-31,J18.0,1,43.0,0.0,3
2018-09-01,J18.0,2,1.0,0.0,6
2018-09-07,J18.0,1,22.0,0.0,3
2018-09-10,J18.0,1,55.0,0.0,7
2018-09-12,J18.0,2,0.5,0.5,6
2018-09-14,J18.0,1,1.0,0.0,5
2018-09-15,J18.0,1,55.0,0.0,5
2018-09-16,J18.0,1,68.0,0.0,7
2018-09-17,J18.0,2,38.5,37.5,4
2018-09-18,J18.0,2,6.5,3.5,2
2018-09-19,J18.0,1,26.0,0.0,7
2018-09-20,J18.0,1,65.0,0.0,4
2018-09-22,J18.0,2,34.5,33.5,7
2018-09-23,J18.0,2,16.0,8.0,5
2018-09-24,J18.0,1,64.0,0.0,2
2018-09-26,J18.0,1,75.0,0.0,2
2018-09-28,J18.0,2,34.5,34.5,4
2018-09-29,J18.0,1,68.0,0.0,7
2018-10-01,J18.0,1,74.0,0.0,1
2018-10-03,J18.0,1,1.0,0.0,5
2018-10-05,J18.0,1,59.0,0.0,7
2018-10-09,J18.0,1,42.0,0.0,2
2018-10-10,J18.0,1,68.0,0.0,3
2018-10-11,J18.0,1,17.0,0.0,2
2018-10-12,J18.0,1,55.0,0.0,4
2018-10-14,J18.0,1,1.0,0.0,7
2018-10-15,J18.0,2,59.5,16.5,3
2018-10-16,J18.0,1,75.0,0.0,7
2018-10-17,J18.0,4,18.5,16.859715300087366,4
2018-10-22,J18.0,3,22.666666666666668,22.095751225568733,2
2018-10-23,J18.0,1,0.0,0.0,1
2018-10-24,J18.0,1,64.0,0.0,2
2018-10-25,J18.0,2,33.5,32.5,2
2018-10-26,J18.0,1,33.0,0.0,4
2018-10-27,J18.0,1,2.0,0.0,4
2018-10-28,J18.0,2,4.5,1.5,2
2018-10-29,J18.0,1,61.0,0.0,5
2018-10-30,J18.0,2,2.0,2.0,6
2018-11-01,J18.0,4,24.0,17.029386365926403,5
2018-11-02,J18.0,1,1.0,0.0,3
2018-11-03,J18.0,2,5.0,3.0,6
2018-11-04,J18.0,1,60.0,0.0,4
2018-11-05,J18.0,2,4.0,3.0,6
2018-11-06,J18.0,1,2.0,0.0,3
2018-11-08,J18.0,1,39.0,0.0,3
2018-11-09,J18.0,1,5.0,0.0,3
2018-11-12,J18.0,1,3.0,0.0,4
2018-11-13,J18.0,2,15.5,14.5,4
2018-11-14,J18.0,2,10.0,7.0,6
2018-11-15,J18.0,2,0.5,0.5,5
2018-11-16,J18.0,3,0.3333333333333333,0.4714045207910317,3
2018-11-19,J18.0,3,6.0,5.887840577551898,3
2018-11-20,J18.0,1,0.0,0.0,3
2018-11-21,J18.0,1,13.0,0.0,3
2018-11-22,J18.0,4,9.0,8.514693182963201,3
2018-11-23,J18.0,1,0.0,0.0,2
2018-11-24,J18.0,2,1.0,1.0,2
2018-11-25,J18.0,1,1.0,0.0,3
2018-11-27,J18.0,2,32.5,26.5,2
2018-11-28,J18.0,2,6.0,0.0,4
2018-11-29,J18.0,2,39.0,14.0,3
2018-11-30,J18.0,1,4.0,0.0,4
2018-12-01,J18.0,1,65.0,0.0,7
2018-12-05,J18.0,2,60.0,16.0,2
2018-12-06,J18.0,1,2.0,0.0,3
2018-12-10,J18.0,2,26.5,24.5,3
2018-12-11,J18.0,1,0.0,0.0,6
2018-12-12,J18.0,3,56.0,12.328828005937952,3
2018-12-13,J18.0,1,2.0,0.0,6
2018-12-14,J18.0,2,23.5,9.5,4
2018-12-16,J18.0,1,7.0,0.0,4
2018-12-17,J18.0,3,27.333333333333332,24.567367696917707,2
2018-12-18,J18.0,3,8.666666666666666,8.9566858950296,6
2018-12-19,J18.0,1,5.0,0.0,3
2018-12-20,J18.0,3,10.333333333333334,13.91242450313947,4
2018-12-21,J18.0,1,53.0,0.0,3
2018-12-22,J18.0,2,1.5,1.5,5
2018-12-24,J18.0,2,21.5,4.5,3
2018-12-26,J18.0,2,6.0,1.0,5
2018-12-27,J18.0,1,55.0,0.0,3
2018-12-28,J18.0,2,2.5,1.5,5
2018-12-29,J18.0,1,1.0,0.0,3
2018-12-30,J18.0,2,4.5,1.5,4
2018-12-31,J18.0,3,39.666666666666664,29.32954520994525,3
2019-01-02,J18.0,3,1.0,0.0,6
2019-01-03,J18.0,4,25.75,27.39867697535777,3
2019-01-04,J18.0,2,32.5,25.5,3
2019-01-05,J18.0,1,31.0,0.0,7
2019-01-06,J18.0,1,2.0,0.0,1
2019-01-07,J18.0,2,16.0,15.0,5
2019-01-08,J18.0,2,25.5,24.5,5
2019-01-11,J18.0,3,26.666666666666668,16.49915822768611,3
2019-01-12,J18.0,4,21.5,20.155644370746373,6
2019-01-14,J18.0,2,19.5,17.5,2
2019-01-15,J18.0,3,5.0,2.160246899469287,6
2019-01-16,J18.0,1,1.0,0.0,6
2019-01-21,J18.0,1,1.0,0.0,6
2019-01-22,J18.0,2,19.5,14.5,2
2019-01-23,J18.0,2,4.0,3.0,3
2019-01-24,J18.0,1,71.0,0.0,3
2019-01-25,J18.0,3,39.666666666666664,16.49915822768611,2
2019-01-27,J18.0,1,1.0,0.0,6
2019-01-28,J18.0,2,4.0,3.0,6
2019-01-29,J18.0,2,23.5,22.5,5
2019-01-31,J18.0,3,32.333333333333336,44.31202495435698,4
2019-02-01,J18.0,1,38.0,0.0,7
2019-02-04,J18.0,2,42.0,20.0,2
2019-02-06,J18.0,3,5.333333333333333,2.357022603955158,3
2019-02-08,J18.0,2,35.5,34.5,4
2019-02-11,J18.0,2,1.5,0.5,5
2019-02-13,J18.0,4,1.0,0.0,4
2019-02-14,J18.0,4,9.25,11.497282287566918,4
2019-02-16,J18.0,2,45.0,16.0,5
2019-02-18,J18.0,2,55.0,0.0,4
2019-02-19,J18.0,2,11.0,2.0,4
2019-02-20,J18.0,2,15.5,9.5,4
2019-02-21,J18.0,1,6.0,0.0,6
2019-02-23,J18.0,1,2.0,0.0,6
2019-02-24,J18.0,2,34.0,32.0,4
2019-02-25,J18.0,4,26.25,27.261465477849864,6
2019-02-26,J18.0,1,2.0,0.0,6
2019-02-27,J18.0,3,15.0,12.832251036613439,6
2019-02-28,J18.0,3,20.0,22.642143596988927,3
2019-03-01,J18.0,1,4.0,0.0,5
2019-03-02,J18.0,2,39.5,35.5,3
2019-03-04,J18.0,2,27.5,24.5,4
2019-03-06,J18.0,1,2.0,0.0,5
2019-03-07,J18.0,1,68.0,0.0,2
2019-03-08,J18.0,1,2.0,0.0,6
2019-03-10,J18.0,1,66.0,0.0,4
2019-03-11,J18.0,1,63.0,0.0,2
2019-03-12,J18.0,2,1.5,0.5,4
2019-03-13,J18.0,4,16.25,11.497282287566918,4
2019-03-14,J18.0,1,2.0,0.0,6
2019-03-15,J18.0,1,59.0,0.0,2
2019-03-18,J18.0,2,39.5,31.5,2
2019-03-20,J18.0,2,1.0,0.0,7
2019-03-21,J18.0,3,72.33333333333333,10.077477638553983,3
2019-03-22,J18.0,3,22.333333333333332,28.76726534718856,2
2019-03-25,J18.0,2,32.0,1.0,4
2019-03-27,J18.0,2,4.5,2.5,4
2019-03-28,J18.0,1,42.0,0.0,7
2019-03-29,J18.0,2,1.5,0.5,3
2019-03-31,J18.0,1,1.0,0.0,7
2019-04-01,J18.0,5,12.0,21.014280858501916,6
2019-04-02,J18.0,2,77.0,1.0,3
2019-04-04,J18.0,2,6.5,1.5,4
2019-04-05,J18.0,1,2.0,0.0,4
2019-04-06,J18.0,1,6.0,0.0,3
2019-04-07,J18.0,1,7.0,0.0,5
2019-04-08,J18.0,3,3.3333333333333335,0.9428090415820634,4
2019-04-09,J18.0,2,10.5,8.5,4
2019-04-10,J18.0,2,5.0,5.0,7
2019-04-12,J18.0,1,30.0,0.0,7
2019-04-13,J18.0,3,1.3333333333333333,0.4714045207910317,4
2019-04-14,J18.0,1,3.0,0.0,2
2019-04-15,J18.0,4,19.25,22.65364209128413,4
2019-04-16,J18.0,1,77.0,0.0,5
2019-04-18,J18.0,1,29.0,0.0,7
2019-04-19,J18.0,1,1.0,0.0,6
2019-04-22,J18.0,1,61.0,0.0,5
2019-04-23,J18.0,1,3.0,0.0,6
2019-04-24,J18.0,1,1.0,0.0,4
2019-04-25,J18.0,1,1.0,0.0,6
2019-04-26,J18.0,1,15.0,0.0,5
2019-04-27,J18.0,1,6.0,0.0,4
2019-04-29,J18.0,4,1.75,1.7853571071357126,6
2019-04-30,J18.0,2,1.5,0.5,1
2019-05-02,J18.0,4,10.25,11.453711188955307,6
2019-05-03,J18.0,1,20.0,0.0,5
2019-05-04,J18.0,1,41.0,0.0,5
2019-05-05,J18.0,1,74.0,0.0,2
2019-05-06,J18.0,4,20.25,24.71209218176397,4
2019-05-07,J18.0,2,4.0,4.0,4
2019-05-08,J18.0,2,41.0,23.0,3
2019-05-09,J18.0,2,11.5,10.5,3
2019-05-10,J18.0,2,26.5,25.5,3
2019-05-11,J18.0,1,8.0,0.0,2
2019-05-12,J18.0,2,64.0,1.0,2
2019-05-13,J18.0,1,10.0,0.0,5
2019-05-15,J18.0,5,44.4,22.49088704342272,5
2019-05-17,J18.0,2,1.0,0.0,3
2019-05-20,J18.0,3,10.333333333333334,13.199326582148887,3
2019-05-22,J18.0,4,28.75,27.9676152004421,4
2019-05-23,J18.0,1,12.0,0.0,3
2019-05-24,J18.0,1,5.0,0.0,1
2019-05-27,J18.0,1,3.0,0.0,2
2019-05-29,J18.0,2,1.0,0.0,2
2019-05-30,J18.0,1,1.0,0.0,3
2019-05-31,J18.0,4,48.0,12.68857754044952,3
2019-06-03,J18.0,1,0.0,0.0,6
2019-06-04,J18.0,1,0.0,0.0,5
2019-06-05,J18.0,1,3.0,0.0,4
2019-06-08,J18.0,3,57.666666666666664,22.573337271116017,2
2019-06-10,J18.0,6,44.833333333333336,33.56295908024533,2
2019-06-11,J18.0,4,24.5,23.11384866265244,6
2019-06-12,J18.0,3,31.666666666666668,37.025516726831626,4
2019-06-13,J18.0,1,3.0,0.0,3
2019-06-14,J18.0,3,55.333333333333336,39.81066300488964,4
2019-06-16,J18.0,1,15.0,0.0,4
2019-06-17,J18.0,2,1.5,0.5,6
2019-06-18,J18.0,2,1.0,0.0,6
2019-06-19,J18.0,8,35.25,27.738736452837934,2
2019-06-20,J18.0,3,48.333333333333336,33.50953429829918,2
2019-06-21,J18.0,2,60.5,0.5,3
2019-06-22,J18.0,1,38.0,0.0,7
2019-06-24,J18.0,2,47.5,44.5,2
2019-06-25,J18.0,2,23.5,22.5,5
2019-06-26,J18.0,1,1.0,0.0,3
2019-06-27,J18.0,2,35.5,33.5,3
2019-06-28,J18.0,4,50.5,30.41792234851026,4
2019-06-29,J18.0,2,2.0,2.0,2
2019-07-01,J18.0,2,1.5,0.5,4
2019-07-02,J18.0,1,0.0,0.0,4
2019-07-03,J18.0,3,23.333333333333332,27.450966386551052,6
2019-07-04,J18.0,1,90.0,0.0,4
2019-07-05,J18.0,1,0.0,0.0,6
2019-07-06,J18.0,1,8.0,0.0,6
2019-07-07,J18.0,1,13.0,0.0,4
2019-07-09,J18.0,1,2.0,0.0,5
2019-07-10,J18.0,1,51.0,0.0,7
2019-07-12,J18.0,1,24.0,0.0,5
2019-07-13,J18.0,1,75.0,0.0,3
2019-07-14,J18.0,1,68.0,0.0,3
2019-07-15,J18.0,1,42.0,0.0,2
2019-07-16,J18.0,2,1.0,0.0,3
2019-07-17,J18.0,1,35.0,0.0,4
2019-07-18,J18.0,2,1.0,0.0,6
2019-07-19,J18.0,1,2.0,0.0,4
2019-07-21,J18.0,1,9.0,0.0,7
2019-07-22,J18.0,1,54.0,0.0,5
2019-07-23,J18.0,1,1.0,0.0,3
2019-07-24,J18.0,1,5.0,0.0,3
2019-07-28,J18.0,1,4.0,0.0,7
2019-07-29,J18.0,4,25.25,23.09085316743407,4
2019-07-30,J18.0,1,1.0,0.0,3
2019-07-31,J18.0,2,31.0,24.0,6
2019-08-01,J18.0,2,7.5,0.5,4
2019-08-02,J18.0,1,2.0,0.0,5
2019-08-04,J18.0,1,1.0,0.0,2
2019-08-05,J18.0,2,1.0,1.0,1
2019-08-06,J18.0,1,1.0,0.0,4
2019-08-07,J18.0,1,64.0,0.0,2
2019-08-08,J18.0,1,69.0,0.0,5
2019-08-10,J18.0,1,1.0,0.0,4
2019-08-13,J18.0,2,33.0,32.0,4
2019-08-14,J18.0,1,2.0,0.0,4
2019-08-16,J18.0,1,44.0,0.0,4
2019-08-18,J18.0,1,1.0,0.0,6
2019-08-19,J18.0,3,24.333333333333332,17.46106780494506,4
2019-08-21,J18.0,2,0.5,0.5,4
2019-08-22,J18.0,6,30.833333333333332,33.323748621999634,6
2019-08-23,J18.0,3,0.6666666666666666,0.4714045207910317,2
2019-08-26,J18.0,1,17.0,0.0,2
2019-09-02,J18.0,3,2.6666666666666665,1.8856180831641267,5
2019-09-03,J18.0,1,4.0,0.0,1
2019-09-04,J18.0,1,0.0,0.0,4
2019-09-05,J18.0,2,2.0,2.0,3
2019-09-06,J18.0,1,63.0,0.0,3
2019-09-07,J18.0,1,1.0,0.0,2
2019-09-09,J18.0,2,22.0,22.0,6
2019-09-10,J18.0,2,32.5,30.5,6
2019-09-11,J18.0,4,23.25,24.519125188309634,4
2019-09-13,J18.0,1,1.0,0.0,7
2019-09-14,J18.0,3,27.0,33.35665850571167,4
2019-09-16,J18.0,4,13.25,20.09197601033806,6
2019-09-17,J18.0,2,21.0,21.0,6
2019-09-18,J18.0,2,14.0,13.0,4
2019-09-20,J18.0,1,1.0,0.0,5
2019-09-21,J18.0,1,75.0,0.0,4
2019-09-23,J18.0,4,12.0,9.974968671630002,3
2019-09-24,J18.0,6,29.166666666666668,27.150301819480553,4
2019-09-25,J18.0,1,0.0,0.0,4
2019-09-26,J18.0,1,77.0,0.0,4
2019-09-27,J18.0,1,2.0,0.0,2
2019-09-28,J18.0,1,86.0,0.0,5
2019-09-30,J18.0,3,40.333333333333336,27.980151695244416,6
2019-10-02,J18.0,1,19.0,0.0,7
2019-10-03,J18.0,2,3.0,2.0,4
2019-10-04,J18.0,2,5.5,1.5,4
2019-10-05,J18.0,1,0.0,0.0,3
2019-10-06,J18.0,1,41.0,0.0,4
2019-10-07,J18.0,1,40.0,0.0,7
2019-10-08,J18.0,5,32.8,34.33598695246723,4
2019-10-09,J18.0,2,21.5,20.5,4
2019-10-10,J18.0,4,13.0,16.98528775146303,3
2019-10-11,J18.0,1,49.0,0.0,7
2019-10-14,J18.0,5,29.8,29.7011784277998,4
2019-10-15,J18.0,2,40.0,11.0,3
2019-10-16,J18.0,2,2.0,2.0,4
2019-10-17,J18.0,2,51.5,8.5,4
2019-10-19,J18.0,1,38.0,0.0,3
2019-10-20,J18.0,1,1.0,0.0,5
2019-10-22,J18.0,2,10.5,9.5,4
2019-10-25,J18.0,3,24.333333333333332,32.99831645537222,2
2019-10-27,J18.0,1,31.0,0.0,5
2019-10-28,J18.0,2,4.5,1.5,4
2019-10-29,J18.0,3,38.333333333333336,26.284765338288434,4
2019-10-30,J18.0,2,50.0,14.0,2
2019-10-31,J18.0,1,44.0,0.0,7
2019-11-01,J18.0,3,34.0,24.49489742783178,2
2019-11-02,J18.0,1,0.0,0.0,2
2019-11-04,J18.0,4,32.5,30.170349683091178,4
2019-11-05,J18.0,1,8.0,0.0,4
2019-11-06,J18.0,2,28.0,27.0,2
2019-11-07,J18.0,3,18.0,9.899494936611665,5
2019-11-08,J18.0,2,30.0,29.0,4
2019-11-11,J18.0,1,1.0,0.0,6
2019-11-12,J18.0,5,19.8,22.076231562474607,2
2019-11-14,J18.0,1,42.0,0.0,7
2019-11-15,J18.0,2,1.5,0.5,6
2019-11-16,J18.0,1,2.0,0.0,3
2019-11-17,J18.0,1,3.0,0.0,7
2019-11-18,J18.0,1,2.0,0.0,4
2019-11-19,J18.0,1,1.0,0.0,5
2019-11-20,J18.0,3,16.666666666666668,21.483844059096025,4
2019-11-21,J18.0,2,1.0,1.0,4
2019-11-23,J18.0,1,3.0,0.0,4
2019-11-24,J18.0,1,7.0,0.0,4
2019-11-25,J18.0,5,22.0,21.69792616818483,3
2019-11-26,J18.0,3,32.333333333333336,23.098821518760552,4
2019-11-27,J18.0,1,2.0,0.0,6
2019-11-29,J18.0,4,19.25,21.992896580487074,3
2019-11-30,J18.0,1,17.0,0.0,1
2019-12-01,J18.0,1,2.0,0.0,5
2019-12-02,J18.0,4,21.0,32.41141774128371,6
2019-12-03,J18.0,2,28.0,28.0,6
2019-12-05,J18.0,2,23.0,21.0,3
2019-12-07,J18.0,1,8.0,0.0,5
2019-12-09,J18.0,3,42.333333333333336,30.214051182999096,3
2019-12-10,J18.0,2,3.0,1.0,4
2019-12-11,J18.0,2,29.0,25.0,5
2019-12-12,J18.0,2,35.5,31.5,2
2019-12-13,J18.0,1,39.0,0.0,5
2019-12-14,J18.0,3,21.666666666666668,27.182510717166817,6
2019-12-16,J18.0,6,55.333333333333336,21.28118626601649,4
2019-12-17,J18.0,3,14.666666666666666,14.42990721460891,4
2019-12-18,J18.0,3,29.333333333333332,39.36439451529206,2
2019-12-19,J18.0,2,40.5,15.5,3
2019-12-20,J18.0,3,40.333333333333336,25.197001585285676,4
2019-12-21,J18.0,4,39.0,36.09016486523718,4
2019-12-22,J18.0,1,65.0,0.0,2
2019-12-23,J18.0,1,15.0,0.0,3
2019-12-24,J18.0,2,21.5,15.5,3
2019-12-25,J18.0,2,5.5,5.5,3
2019-12-26,J18.0,1,44.0,0.0,4
2019-12-27,J18.0,2,2.5,1.5,2
2019-12-30,J18.0,2,0.5,0.5,2
2019-12-31,J18.0,3,46.0,18.457157599876172,3
2020-01-01,J18.0,1,3.0,0.0,6
2020-01-02,J18.0,4,26.25,29.23503890881625,2
2020-01-03,J18.0,3,12.0,14.854853303438128,6
2020-01-05,J18.0,1,64.0,0.0,5
2020-01-06,J18.0,4,31.5,30.103986446980738,2
2020-01-09,J18.0,1,2.0,0.0,7
2020-01-10,J18.0,2,69.0,3.0,5
2020-01-11,J18.0,1,43.0,0.0,2
2020-01-12,J18.0,3,12.0,9.41629792788369,6
2020-01-14,J18.0,2,35.5,4.5,4
2020-01-15,J18.0,7,13.714285714285714,27.906549593313784,6
2020-01-16,J18.0,2,64.0,7.0,3
2020-01-17,J18.0,2,45.5,12.5,4
2020-01-18,J18.0,1,77.0,0.0,3
2020-01-19,J18.0,2,2.0,1.0,3
2020-01-20,J18.0,3,9.666666666666666,11.556623882239812,2
2020-01-21,J18.0,4,22.25,19.68978161382193,4
2020-01-22,J18.0,4,39.0,23.958297101421877,4
2020-01-23,J18.0,5,3.8,2.4819347291981715,4
2020-01-24,J18.0,3,48.0,27.60434748368452,2
2020-01-25,J18.0,1,78.0,0.0,3
2020-01-26,J18.0,1,9.0,0.0,3
2020-01-27,J18.0,2,2.0,1.0,6
2020-01-28,J18.0,6,20.666666666666668,22.63968982904924,2
2020-01-29,J18.0,1,2.0,0.0,2
2020-01-30,J18.0,1,67.0,0.0,4
2020-01-31,J18.0,1,30.0,0.0,7
2020-02-01,J18.0,1,37.0,0.0,4
2020-02-03,J18.0,2,36.0,20.0,2
2020-02-04,J18.0,5,36.2,31.21153632873589,4
2020-02-05,J18.0,3,37.0,32.341923257592455,3
2020-02-06,J18.0,2,26.5,24.5,4
2020-02-07,J18.0,3,14.0,16.990193249832878,6
2020-02-08,J18.0,1,1.0,0.0,6
2020-02-10,J18.0,1,2.0,0.0,3
2020-02-11,J18.0,2,28.5,26.5,3
2020-02-12,J18.0,1,49.0,0.0,7
2020-02-14,J18.0,3,53.0,6.48074069840786,4
2020-02-15,J18.0,1,29.0,0.0,2
2020-02-16,J18.0,1,68.0,0.0,4
2020-02-17,J18.0,3,23.666666666666668,29.238483012784517,6
2020-02-18,J18.0,3,55.0,14.7648230602334,2
2020-02-19,J18.0,2,25.0,24.0,4
2020-02-20,J18.0,4,8.5,12.419742348374221,6
2020-02-21,J18.0,2,25.5,22.5,2
2020-02-22,J18.0,3,28.333333333333332,22.050447211388303,2
2020-02-23,J18.0,1,61.0,0.0,2
2020-02-25,J18.0,1,6.0,0.0,7
2020-02-26,J18.0,1,35.0,0.0,7
2020-02-27,J18.0,1,3.0,0.0,7
2020-02-29,J18.0,1,2.0,0.0,4
2020-03-02,J18.0,2,25.0,24.0,7
2020-03-03,J18.0,3,12.333333333333334,11.2644968324772,4
2020-03-04,J18.0,1,8.0,0.0,5
2020-03-05,J18.0,2,24.5,4.5,2
2020-03-06,J18.0,4,43.0,5.1478150704935,5
2020-03-09,J18.0,1,34.0,0.0,2
2020-03-10,J18.0,5,28.6,24.15450268583479,6
2020-03-12,J18.0,2,44.0,14.0,4
2020-03-13,J18.0,2,1.0,0.0,6
2020-03-14,J18.0,3,33.0,23.53720459187964,4
2020-03-15,J18.0,5,24.8,27.41824210265859,2
2020-03-16,J18.0,3,25.666666666666668,16.21384867602041,3
2020-03-17,J18.0,5,6.8,10.628264204469138,6
2020-03-18,J18.0,2,19.0,16.0,6
2020-03-19,J18.0,1,30.0,0.0,5
2020-03-20,J18.0,4,26.75,16.82817577754642,4
2020-03-21,J18.0,2,15.0,12.0,6
2020-03-22,J18.0,1,1.0,0.0,4
2020-03-23,J18.0,6,15.833333333333334,15.464116169018158,6
2020-03-24,J18.0,5,14.4,9.830564581955606,4
2020-03-25,J18.0,2,39.5,20.5,4
2020-03-26,J18.0,2,25.0,18.0,2
2020-03-27,J18.0,4,28.75,31.877695964420013,3
2020-03-28,J18.0,1,2.0,0.0,5
2020-03-29,J18.0,2,30.0,5.0,3
2020-03-31,J18.0,1,31.0,0.0,5
2020-04-01,J18.0,2,23.0,22.0,3
2020-04-02,J18.0,2,49.0,18.0,4
2020-04-03,J18.0,1,23.0,0.0,2
2020-04-04,J18.0,1,29.0,0.0,4
2020-04-05,J18.0,1,74.0,0.0,3
2020-04-07,J18.0,1,2.0,0.0,4
2020-04-13,J18.0,3,27.0,18.457157599876172,3
2020-04-14,J18.0,2,12.5,11.5,3
2020-04-21,J18.0,1,23.0,0.0,5
2020-04-22,J18.0,1,38.0,0.0,7
2020-04-23,J18.0,5,43.6,12.09297316626478,5
2020-04-24,J18.0,1,63.0,0.0,4
2020-05-01,J18.0,1,24.0,0.0,5
2020-05-04,J18.0,1,1.0,0.0,4
2020-05-07,J18.0,1,2.0,0.0,6
2020-05-08,J18.0,2,28.0,28.0,2
2020-05-09,J18.0,1,66.0,0.0,7
2020-05-12,J18.0,2,61.5,30.5,2
2020-05-13,J18.0,1,1.0,0.0,3
2020-05-14,J18.0,1,1.0,0.0,6
2020-05-17,J18.0,1,7.0,0.0,5
2020-05-18,J18.0,1,1.0,0.0,2
2020-05-19,J18.0,3,51.0,11.343133018115703,2
2020-05-20,J18.0,1,26.0,0.0,2
2020-05-26,J18.0,2,12.0,12.0,5
2020-05-27,J18.0,2,1.0,1.0,7
2020-05-28,J18.0,1,62.0,0.0,7
2020-05-29,J18.0,3,29.666666666666668,20.548046676563253,4
2020-05-31,J18.0,1,41.0,0.0,7
2020-06-02,J18.0,1,3.0,0.0,6
2020-06-03,J18.0,1,80.0,0.0,7
2020-06-04,J18.0,1,32.0,0.0,1
2020-06-06,J18.0,3,44.333333333333336,23.098821518760552,2
2020-06-09,J18.0,3,61.333333333333336,19.189117286165672,2
2020-06-11,J18.0,1,1.0,0.0,4
2020-06-12,J18.0,1,42.0,0.0,5
2020-06-13,J18.0,3,37.666666666666664,23.809428571238094,4
2020-06-14,J18.0,1,65.0,0.0,5
2020-06-16,J18.0,3,50.333333333333336,3.299831645537222,4
2020-06-17,J18.0,2,30.0,8.0,5
2020-06-18,J18.0,2,54.5,20.5,2
2020-06-23,J18.0,3,41.666666666666664,10.530379332620877,3
2020-06-24,J18.0,3,36.333333333333336,11.08552609887726,3
2020-06-27,J18.0,2,52.5,5.5,4
2020-06-29,J18.0,2,62.5,0.5,4
2020-07-01,J18.0,1,38.0,0.0,4
2020-07-02,J18.0,2,60.0,6.0,3
2020-07-06,J18.0,2,52.0,5.0,4
2020-07-08,J18.0,1,57.0,0.0,4
2020-07-09,J18.0,2,17.5,16.5,4
2020-07-10,J18.0,2,52.5,5.5,2
2020-07-13,J18.0,1,71.0,0.0,2
2020-07-14,J18.0,4,35.75,21.810261346439663,2
2020-07-15,J18.0,2,18.0,18.0,6
2020-07-18,J18.0,1,85.0,0.0,7
2020-07-20,J18.0,2,26.5,24.5,2
2020-07-21,J18.0,1,37.0,0.0,5
2020-07-22,J18.0,1,24.0,0.0,7
